window_size,horizon,sell_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,true_positives,false_positives,total_samples,sell_samples,sell_pct
15,12,0.015,xgboost,100,10,0.5,0.6940987706184387,True,0.6687132515241053,0.5714285714285714,3.270030983543569e-05,6.539687729910896e-05,0.5415487433871438,0.3584990545118283,4,3,1846162,627091,33.96727914451711
15,12,0.015,random_forest,100,15,0.5,0.614099543662864,True,0.6687105432071347,0.5,3.270030983543569e-05,6.539634270953396e-05,0.5441931695240928,0.36062835563432377,4,4,1846162,627091,33.96727914451711
10,12,0.015,xgboost,100,15,0.5,0.7330618500709534,True,0.6686477732793522,0.5,3.258231106332372e-05,6.516037597536937e-05,0.5264058187597911,0.34722434201169255,4,4,1852497,629336,33.97230872708566
10,12,0.015,xgboost,100,15,0.45,0.7330618500709534,True,0.6686477732793522,0.5,3.258231106332372e-05,6.516037597536937e-05,0.5264058187597911,0.34722434201169255,4,4,1852497,629336,33.97230872708566
30,6,0.03,random_forest,200,5,0.5,0.5699337021535226,True,0.8254795862790016,0.6666666666666666,3.136516897984788e-05,6.272738677706687e-05,0.5550602639793152,0.20154323955704234,2,1,1826832,325559,17.820960000700666
30,6,0.03,random_forest,200,5,0.45,0.5699337021535226,True,0.8254795862790016,0.6666666666666666,3.136516897984788e-05,6.272738677706687e-05,0.5550602639793152,0.20154323955704234,2,1,1826832,325559,17.820960000700666
20,12,0.025,random_forest,200,10,0.45,0.587144507621861,True,0.7373344530598157,0.6,3.104047678172337e-05,6.207774202559672e-05,0.5522867027420105,0.2929853925277453,3,2,1839733,496389,26.981578305112752
20,12,0.025,random_forest,200,10,0.5,0.587144507621861,True,0.7373344530598157,0.6,3.104047678172337e-05,6.207774202559672e-05,0.5522867027420105,0.2929853925277453,3,2,1839733,496389,26.981578305112752
20,12,0.025,random_forest,200,5,0.45,0.5564638865652216,True,0.7373344530598157,0.6,3.104047678172337e-05,6.207774202559672e-05,0.54581983768213,0.28966797310816694,3,2,1839733,496389,26.981578305112752
20,12,0.025,random_forest,200,5,0.5,0.5564638865652215,True,0.7373344530598157,0.6,3.104047678172337e-05,6.207774202559672e-05,0.54581983768213,0.28966797310816694,3,2,1839733,496389,26.981578305112752
20,6,0.03,random_forest,200,5,0.45,0.6012201611787125,True,0.8245752785047846,1.0,3.098421354319974e-05,6.196650710291087e-05,0.5522904356109111,0.19898568062271277,2,0,1839733,329417,17.905696098292523
20,6,0.03,random_forest,100,5,0.45,0.6031780984338743,True,0.8245752785047846,1.0,3.098421354319974e-05,6.196650710291087e-05,0.5525638566048943,0.1991563171473702,2,0,1839733,329417,17.905696098292523
20,6,0.03,random_forest,100,5,0.5,0.6031780984338743,True,0.8245752785047846,1.0,3.098421354319974e-05,6.196650710291087e-05,0.5525638566048943,0.1991563171473702,2,0,1839733,329417,17.905696098292523
20,6,0.03,random_forest,200,5,0.5,0.6012201611787125,True,0.8245752785047846,1.0,3.098421354319974e-05,6.196650710291087e-05,0.5522904356109111,0.19898568062271277,2,0,1839733,329417,17.905696098292523
10,12,0.025,xgboost,200,10,0.5,0.7544562220573425,True,0.7371848852901485,1.0,3.080841275057509e-05,6.161492724304008e-05,0.5334718592566714,0.2818794728695648,3,0,1852497,500144,26.998370307752182
10,12,0.025,xgboost,200,10,0.45,0.7544562220573425,True,0.7371848852901485,1.0,3.080841275057509e-05,6.161492724304008e-05,0.5334718592566714,0.2818794728695648,3,0,1852497,500144,26.998370307752182
10,6,0.03,random_forest,100,15,0.5,0.6767092686487457,True,0.8245182186234817,0.6666666666666666,3.076118553609056e-05,6.151953245155337e-05,0.5361600187190589,0.19215496727398476,2,1,1852497,331689,17.904968267155088
10,6,0.03,random_forest,100,15,0.45,0.6767092686487457,True,0.8245182186234817,0.6666666666666666,3.076118553609056e-05,6.151953245155337e-05,0.5361600187190589,0.19215496727398476,2,1,1852497,331689,17.904968267155088
30,9,0.02,xgboost,100,5,0.5,0.5297962427139282,True,0.7263545968847761,0.5,3.000570108320581e-05,6.000780101413184e-05,0.5589009116746764,0.3108766451211299,3,3,1826832,512809,28.07094467362078
30,9,0.02,xgboost,100,5,0.45,0.5297962427139282,True,0.7263545968847761,0.5,3.000570108320581e-05,6.000780101413184e-05,0.5589009116746764,0.3108766451211299,3,3,1826832,512809,28.07094467362078
20,9,0.02,xgboost,200,10,0.45,0.7652313113212585,True,0.7249359282722784,0.75,2.9641046921777278e-05,5.9279751025045694e-05,0.5457832999204361,0.30284988026231635,3,1,1839733,519163,28.219475326039156
20,9,0.02,xgboost,200,10,0.5,0.7652313113212585,True,0.7249359282722784,0.75,2.9641046921777278e-05,5.9279751025045694e-05,0.5457832999204361,0.30284988026231635,3,1,1839733,519163,28.219475326039156
15,9,0.02,random_forest,200,15,0.5,0.6139904099606008,True,0.724992078172861,0.5,2.9544424967008727e-05,5.908535864812699e-05,0.5443345656441689,0.30255553749279207,3,3,1846162,520900,28.215292049126784
10,9,0.02,random_forest,100,5,0.45,0.5394655809239832,True,0.7249824561403508,1.0,2.9441494842831487e-05,5.888125613346418e-05,0.5299083872160018,0.29172503747750683,3,0,1852497,522645,28.21300115465774
10,9,0.02,random_forest,100,5,0.5,0.5394655809239832,True,0.7249824561403508,1.0,2.9441494842831487e-05,5.888125613346418e-05,0.5299083872160018,0.29172503747750683,3,0,1852497,522645,28.21300115465774
30,6,0.015,xgboost,200,10,0.5,0.7606515884399414,True,0.7128777366319344,0.5,2.8597302321147704e-05,5.719133360658082e-05,0.5524231527869712,0.3220474991494414,3,3,1826832,538684,29.48733107368384
20,6,0.015,xgboost,100,15,0.45,0.7703012824058533,True,0.7116242284894292,0.5,2.827334671605078e-05,5.6543496084362897e-05,0.5388159429740907,0.3126668945121854,3,3,1839733,544756,29.6106011035297
20,6,0.015,random_forest,100,10,0.5,0.5905260332628439,True,0.7116242284894292,0.5,2.827334671605078e-05,5.6543496084362897e-05,0.5476949693377298,0.3170381696119774,3,3,1839733,544756,29.6106011035297
20,6,0.015,xgboost,100,15,0.5,0.7703012824058533,True,0.7116242284894292,0.5,2.827334671605078e-05,5.6543496084362897e-05,0.5388159429740907,0.3126668945121854,3,3,1839733,544756,29.6106011035297
15,6,0.015,xgboost,100,5,0.45,0.5782584547996521,True,0.711856740865524,0.5,2.8197608842770133e-05,5.639203744431286e-05,0.5437078975437932,0.31629039153568944,3,3,1846162,546205,29.585973495283728
15,6,0.015,xgboost,100,5,0.5,0.5782584547996521,True,0.711856740865524,0.5,2.8197608842770133e-05,5.639203744431286e-05,0.5437078975437932,0.31629039153568944,3,3,1846162,546205,29.585973495283728
10,6,0.015,random_forest,200,10,0.5,0.5873604614373338,True,0.7115951417004048,0.6,2.8075429320106688e-05,5.614823133071308e-05,0.532606719645386,0.30809438134104267,3,2,1852497,548533,29.6104663057484
10,6,0.015,xgboost,200,5,0.5,0.5663981437683105,True,0.7115924426450743,0.5,2.8075429320106688e-05,5.614770589831651e-05,0.5356543074182164,0.3107831141961644,3,3,1852497,548533,29.6104663057484
10,6,0.015,xgboost,200,5,0.45,0.5663981437683105,True,0.7115924426450743,0.5,2.8075429320106688e-05,5.614770589831651e-05,0.5356543074182164,0.3107831141961644,3,3,1852497,548533,29.6104663057484
20,12,0.02,random_forest,100,15,0.5,0.6296482663050483,True,0.7046775758465214,0.6,2.760803946109107e-05,5.521353835960578e-05,0.5501919037307791,0.3262353741898318,3,2,1839733,557719,30.31521421858498
20,12,0.02,random_forest,100,5,0.5,0.5535519046686713,True,0.7046748580637973,0.5,2.760803946109107e-05,5.5213030275144935e-05,0.543010792252722,0.3225027638651212,3,3,1839733,557719,30.31521421858498
20,12,0.02,random_forest,100,5,0.45,0.5535519046686713,True,0.7046748580637973,0.5,2.760803946109107e-05,5.5213030275144935e-05,0.543010792252722,0.3225027638651212,3,3,1839733,557719,30.31521421858498
15,12,0.02,xgboost,200,5,0.5,0.6122390031814575,True,0.7045713682146504,0.5,2.7502246016758037e-05,5.500146670577882e-05,0.5474757948342155,0.32555878789428916,3,3,1846162,559995,30.332928529565663
15,12,0.02,random_forest,100,10,0.5,0.6085111184907394,True,0.7045713682146504,0.5,2.7502246016758037e-05,5.500146670577882e-05,0.5449246274961568,0.32410843913609955,3,3,1846162,559995,30.332928529565663
15,12,0.02,xgboost,200,5,0.45,0.6122390031814575,True,0.7045713682146504,0.5,2.7502246016758037e-05,5.500146670577882e-05,0.5474757948342155,0.32555878789428916,3,3,1846162,559995,30.332928529565663
10,12,0.02,random_forest,200,15,0.5,0.6511779632209462,True,0.7045290148448043,0.6,2.7404017428955086e-05,5.480553170500009e-05,0.5370707534576041,0.3190872498611018,3,2,1852497,561956,30.335055873234886
20,6,0.025,random_forest,200,5,0.5,0.5859562333469874,True,0.7936387577558724,0.6666666666666666,2.6339703151545483e-05,5.267732504543419e-05,0.5494645547070378,0.23037672275863239,2,1,1839733,388950,21.141654794472895
20,6,0.025,random_forest,200,5,0.45,0.5859562333469873,True,0.7936387577558724,0.6666666666666666,2.6339703151545483e-05,5.267732504543419e-05,0.5494645547070378,0.23037672275863239,2,1,1839733,388950,21.141654794472895
20,6,0.025,xgboost,200,5,0.5,0.6172098517417908,True,0.7936360399731484,0.5,2.6339703151545483e-05,5.267663132942648e-05,0.5577752616500292,0.23715096613899128,2,2,1839733,388950,21.141654794472895
20,6,0.025,random_forest,100,5,0.5,0.5920000294138431,True,0.7936387577558724,0.6666666666666666,2.6339703151545483e-05,5.267732504543419e-05,0.5495918347541886,0.23041766271060604,2,1,1839733,388950,21.141654794472895
20,6,0.025,random_forest,100,5,0.45,0.5920000294138432,True,0.7936387577558724,0.6666666666666666,2.6339703151545483e-05,5.267732504543419e-05,0.5495918347541886,0.23041766271060604,2,1,1839733,388950,21.141654794472895
20,6,0.025,xgboost,200,5,0.45,0.6172098517417908,True,0.7936360399731484,0.5,2.6339703151545483e-05,5.267663132942648e-05,0.5577752616500292,0.23715096613899128,2,2,1839733,388950,21.141654794472895
30,9,0.03,xgboost,200,10,0.5,0.8072971105575562,True,0.7916642718143675,0.6666666666666666,2.627430373095113e-05,5.2546536526411205e-05,0.5587546022134438,0.240328687255841,2,1,1826832,390516,21.37667831524738
30,9,0.03,xgboost,200,10,0.45,0.8072971105575562,True,0.7916642718143675,0.6666666666666666,2.627430373095113e-05,5.2546536526411205e-05,0.5587546022134438,0.240328687255841,2,1,1826832,390516,21.37667831524738
15,6,0.025,xgboost,100,5,0.5,0.5105497241020203,True,0.7937995791275427,0.5,2.626878217925817e-05,5.253480430785395e-05,0.5496804489991816,0.2329276850025728,2,2,1846162,389946,21.121981711247443
20,9,0.03,random_forest,200,5,0.5,0.5936673383154862,True,0.79046166975135,0.6666666666666666,2.5940337224383918e-05,5.18786558240276e-05,0.5494036910274276,0.23468705252644442,2,1,1839733,395554,21.50061992691331
20,9,0.03,random_forest,200,5,0.45,0.5936673383154862,True,0.79046166975135,0.6666666666666666,2.5940337224383918e-05,5.18786558240276e-05,0.5494036910274276,0.23468705252644442,2,1,1839733,395554,21.50061992691331
20,9,0.03,random_forest,100,5,0.45,0.5990664530830326,True,0.79046166975135,0.6666666666666666,2.5940337224383918e-05,5.18786558240276e-05,0.5493310148800741,0.23468389722971392,2,1,1839733,395554,21.50061992691331
20,9,0.03,random_forest,100,15,0.5,0.6314980315059667,True,0.7904643875340742,1.0,2.5940337224383918e-05,5.187932868148686e-05,0.5524757092903625,0.23677891386529137,2,0,1839733,395554,21.50061992691331
20,9,0.03,random_forest,100,5,0.5,0.5990664530830326,True,0.79046166975135,0.6666666666666666,2.5940337224383918e-05,5.18786558240276e-05,0.5493310148800741,0.23468389722971392,2,1,1839733,395554,21.50061992691331
20,9,0.03,random_forest,100,15,0.45,0.6314980315059668,True,0.7904643875340742,1.0,2.5940337224383918e-05,5.187932868148686e-05,0.5524757092903625,0.23677891386529137,2,0,1839733,395554,21.50061992691331
20,9,0.015,xgboost,100,5,0.5,0.5683794021606445,True,0.6849057065283859,0.5,2.5875899187496765e-05,5.1749120264955494e-05,0.549581159978064,0.34766065406663926,3,3,1839733,594146,32.29522979693249
15,9,0.03,random_forest,200,15,0.5,0.6157288563314635,True,0.7904927241064585,0.5,2.585415670204377e-05,5.1705639792660386e-05,0.5485608985874941,0.23528660998055473,2,2,1846162,396901,21.498709214034303
15,9,0.03,random_forest,200,15,0.45,0.6157288563314635,True,0.7904927241064585,0.5,2.585415670204377e-05,5.1705639792660386e-05,0.5485608985874941,0.23528660998055473,2,2,1846162,396901,21.498709214034303
10,9,0.015,xgboost,200,10,0.45,0.6967886686325073,True,0.6849365721997301,0.6,2.5699893773772402e-05,5.139758602670961e-05,0.530188196660337,0.33332004958308625,3,2,1852497,598190,32.29101045777672
10,9,0.015,random_forest,100,10,0.5,0.5898694738265822,True,0.6849338731443995,0.5,2.5699893773772402e-05,5.139714574517295e-05,0.5328002119454411,0.3351820374416397,3,3,1852497,598190,32.29101045777672
10,9,0.015,xgboost,200,10,0.5,0.6967886686325073,True,0.6849365721997301,0.6,2.5699893773772402e-05,5.139758602670961e-05,0.530188196660337,0.33332004958308625,3,2,1852497,598190,32.29101045777672
10,9,0.015,random_forest,100,10,0.45,0.5898694738265822,True,0.6849338731443995,0.5,2.5699893773772402e-05,5.139714574517295e-05,0.5328002119454411,0.3351820374416397,3,3,1852497,598190,32.29101045777672
20,12,0.015,xgboost,100,5,0.5,0.5723170042037964,True,0.6688408928459806,0.6,2.4620434961017644e-05,4.92388494522178e-05,0.5507131039597333,0.3643811426783854,3,2,1839733,624545,33.94758913385801
10,12,0.015,random_forest,100,15,0.5,0.6366843918756429,True,0.6686477732793522,0.5,2.443673329749279e-05,4.88710780959828e-05,0.5343906100594599,0.3542835943819703,3,3,1852497,629336,33.97230872708566
30,12,0.03,random_forest,200,5,0.5,0.5531461686844427,True,0.7677786992257101,0.5,2.357211889776772e-05,4.714201532115498e-05,0.5501341468353812,0.25933691667354597,2,2,1826832,435410,23.83415661648143
20,12,0.03,xgboost,100,10,0.45,0.6740180253982544,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5530682730473625,0.26384325446280704,2,1,1839733,441791,24.013865055418368
20,12,0.03,xgboost,100,10,0.5,0.6740180253982544,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5530682730473625,0.26384325446280704,2,1,1839733,441791,24.013865055418368
20,12,0.03,xgboost,200,10,0.5,0.7265908122062683,True,0.7660614164540002,1.0,2.3234470660672174e-05,4.646786166517582e-05,0.5504969794278933,0.2621713741437886,2,0,1839733,441791,24.013865055418368
20,12,0.03,random_forest,100,5,0.5,0.5881124841970751,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5472568244569582,0.25986010952569577,2,1,1839733,441791,24.013865055418368
20,12,0.03,xgboost,200,15,0.5,0.8030350804328918,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5371801852635156,0.25408852121382663,2,1,1839733,441791,24.013865055418368
20,12,0.03,random_forest,200,5,0.45,0.5925261262412872,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5476787427119849,0.25982931302625945,2,1,1839733,441791,24.013865055418368
20,12,0.03,random_forest,200,5,0.5,0.5925261262412872,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5476787427119849,0.25982931302625945,2,1,1839733,441791,24.013865055418368
20,12,0.03,random_forest,100,5,0.45,0.5881124841970748,True,0.7660586986712761,0.6666666666666666,2.3234470660672174e-05,4.646732185590484e-05,0.5472568244569582,0.25986010952569577,2,1,1839733,441791,24.013865055418368
10,12,0.03,random_forest,200,10,0.45,0.6758119716900475,True,0.7658974358974359,0.6666666666666666,2.3058476295886366e-05,4.6115357566953736e-05,0.5398948709212363,0.25562308797547423,2,1,1852497,445120,24.028109087356146
10,12,0.03,xgboost,100,15,0.45,0.8476897478103638,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5277628156574122,0.24893453091695716,2,0,1852497,445120,24.028109087356146
10,12,0.03,random_forest,100,15,0.45,0.7407766831598256,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5389557191893803,0.25563192647188204,2,0,1852497,445120,24.028109087356146
10,12,0.03,random_forest,200,15,0.45,0.7164975076132514,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5402574474701706,0.2564257952142929,2,0,1852497,445120,24.028109087356146
10,12,0.03,xgboost,100,15,0.5,0.8476897478103638,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5277628156574122,0.24893453091695716,2,0,1852497,445120,24.028109087356146
10,12,0.03,random_forest,200,10,0.5,0.6758119716900475,True,0.7658974358974359,0.6666666666666666,2.3058476295886366e-05,4.6115357566953736e-05,0.5398948709212363,0.25562308797547423,2,1,1852497,445120,24.028109087356146
10,12,0.03,xgboost,200,15,0.45,0.8672442436218262,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5250560131176542,0.2479481903880407,2,0,1852497,445120,24.028109087356146
10,12,0.03,xgboost,200,15,0.5,0.8672442436218262,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5250560131176542,0.2479481903880407,2,0,1852497,445120,24.028109087356146
10,12,0.03,xgboost,100,10,0.5,0.8561399579048157,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5386530828433922,0.25528041461915496,2,0,1852497,445120,24.028109087356146
10,12,0.03,random_forest,100,15,0.5,0.7407766831598256,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5389557191893803,0.25563192647188204,2,0,1852497,445120,24.028109087356146
10,12,0.03,random_forest,200,15,0.5,0.7164975076132514,True,0.7659001349527665,1.0,2.3058476295886366e-05,4.611588922963407e-05,0.5402574474701706,0.2564257952142929,2,0,1852497,445120,24.028109087356146
10,12,0.03,random_forest,100,10,0.5,0.6676904178106929,True,0.7658974358974359,0.6666666666666666,2.3058476295886366e-05,4.6115357566953736e-05,0.5395920535497459,0.25530889652951694,2,1,1852497,445120,24.028109087356146
10,12,0.03,random_forest,100,10,0.45,0.6676904178106929,True,0.7658974358974359,0.6666666666666666,2.3058476295886366e-05,4.6115357566953736e-05,0.5395920535497459,0.25530889652951694,2,1,1852497,445120,24.028109087356146
30,9,0.025,xgboost,200,15,0.45,0.8485488295555115,True,0.7611990135945501,0.6666666666666666,2.2922373382540027e-05,4.584317051367272e-05,0.5439547418334367,0.2652321157104505,2,1,1826832,447586,24.500665633183566
30,9,0.025,xgboost,200,15,0.5,0.8485488295555115,True,0.7611990135945501,0.6666666666666666,2.2922373382540027e-05,4.584317051367272e-05,0.5439547418334367,0.2652321157104505,2,1,1826832,447586,24.500665633183566
20,9,0.025,xgboost,200,5,0.5,0.572948157787323,True,0.7598621540602315,0.5,2.2635188664297515e-05,4.526832801430479e-05,0.5559391425540516,0.273013321244884,2,2,1839733,453265,24.63754251296248
20,9,0.025,random_forest,100,15,0.45,0.628325642447298,True,0.7598621540602315,0.5,2.2635188664297515e-05,4.526832801430479e-05,0.552591691937927,0.2702275193863779,2,2,1839733,453265,24.63754251296248
20,9,0.025,random_forest,100,5,0.5,0.5788057950793579,True,0.7598648718429556,0.6666666666666666,2.2635188664297515e-05,4.526884032548296e-05,0.5459180351436741,0.2657877345020996,2,1,1839733,453265,24.63754251296248
20,9,0.025,random_forest,100,5,0.45,0.5788057950793579,True,0.7598648718429556,0.6666666666666666,2.2635188664297515e-05,4.526884032548296e-05,0.5459180351436741,0.2657877345020996,2,1,1839733,453265,24.63754251296248
20,9,0.025,random_forest,200,5,0.45,0.5772372326111415,True,0.7598648718429556,0.6666666666666666,2.2635188664297515e-05,4.526884032548296e-05,0.5461811702340014,0.26593830813697783,2,1,1839733,453265,24.63754251296248
20,9,0.025,random_forest,100,15,0.5,0.628325642447298,True,0.7598621540602315,0.5,2.2635188664297515e-05,4.526832801430479e-05,0.552591691937927,0.2702275193863779,2,2,1839733,453265,24.63754251296248
20,9,0.025,random_forest,200,5,0.5,0.5772372326111415,True,0.7598648718429556,0.6666666666666666,2.2635188664297515e-05,4.526884032548296e-05,0.5461811702340014,0.26593830813697783,2,1,1839733,453265,24.63754251296248
20,6,0.02,xgboost,200,15,0.5,0.7691842317581177,True,0.7565355880058813,0.6666666666666666,2.2325664467588716e-05,4.464983367936954e-05,0.5363785210393168,0.26433577833177774,2,1,1839733,460574,25.034828423472323
20,6,0.02,random_forest,200,10,0.5,0.6250475601362968,True,0.7565355880058813,0.6666666666666666,2.2325664467588716e-05,4.464983367936954e-05,0.5519739948555109,0.271691330795946,2,1,1839733,460574,25.034828423472323
20,6,0.02,random_forest,200,15,0.5,0.617259935990391,True,0.7565328702231572,0.5,2.2325664467588716e-05,4.464933528302098e-05,0.5521687401291089,0.27230925445542886,2,2,1839733,460574,25.034828423472323
20,6,0.02,xgboost,200,15,0.45,0.7691842317581177,True,0.7565355880058813,0.6666666666666666,2.2325664467588716e-05,4.464983367936954e-05,0.5363785210393168,0.26433577833177774,2,1,1839733,460574,25.034828423472323
15,6,0.02,random_forest,200,10,0.5,0.6130332230667543,True,0.7567470946529699,0.6666666666666666,2.2267251553140797e-05,4.453301566448826e-05,0.543416049499279,0.2676711058710933,2,1,1846162,461752,25.01145619940179
10,6,0.02,random_forest,100,5,0.5,0.5394452615180841,True,0.7565209176788125,1.0,2.21702453137644e-05,4.433950760976799e-05,0.5299912862545222,0.258991675868699,2,0,1852497,463746,25.03356280738916
10,6,0.02,random_forest,100,5,0.45,0.5394452615180843,True,0.7565209176788125,1.0,2.21702453137644e-05,4.433950760976799e-05,0.5299912862545222,0.258991675868699,2,0,1852497,463746,25.03356280738916
30,12,0.025,random_forest,100,5,0.45,0.5528253938502475,True,0.739207427052799,0.5,2.0989662591173848e-05,4.197756299258047e-05,0.5481612383483129,0.2887658554668082,2,2,1826832,489397,26.78938183697242
30,12,0.025,random_forest,100,5,0.5,0.5528253938502475,True,0.739207427052799,0.5,2.0989662591173848e-05,4.197756299258047e-05,0.5481612383483129,0.2887658554668082,2,2,1826832,489397,26.78938183697242
20,12,0.025,random_forest,100,10,0.5,0.6209585972332405,True,0.7373317352770915,0.5,2.0693651187815577e-05,4.1385589537722965e-05,0.5522587613663967,0.2928044443992188,2,2,1839733,496389,26.981578305112752
20,12,0.025,random_forest,100,10,0.45,0.6209585972332407,True,0.7373317352770915,0.5,2.0693651187815577e-05,4.1385589537722965e-05,0.5522587613663967,0.2928044443992188,2,2,1839733,496389,26.981578305112752
20,12,0.025,random_forest,100,5,0.5,0.5586057886520222,True,0.7373317352770915,0.5,2.0693651187815577e-05,4.1385589537722965e-05,0.5453303857195562,0.28954698855908,2,2,1839733,496389,26.981578305112752
20,12,0.025,random_forest,100,5,0.45,0.5586057886520222,True,0.7373317352770915,0.5,2.0693651187815577e-05,4.1385589537722965e-05,0.5453303857195562,0.28954698855908,2,2,1839733,496389,26.981578305112752
15,12,0.025,xgboost,200,15,0.5,0.8318786025047302,True,0.7372255459289934,0.6666666666666666,2.0613031558551315e-05,4.1224788465304186e-05,0.5331504110549551,0.28187652668776825,2,1,1846162,498421,26.997684926891573
10,12,0.025,random_forest,100,15,0.5,0.7262505026949667,True,0.7371821862348178,1.0,2.053894183371673e-05,4.107703998849843e-05,0.5382577683030059,0.28502277664112646,2,0,1852497,500144,26.998370307752182
10,12,0.025,xgboost,100,5,0.5,0.5482313632965088,True,0.7371767881241565,0.5,2.053894183371673e-05,4.1076196344218524e-05,0.540333452813649,0.287008028923712,2,2,1852497,500144,26.998370307752182
10,12,0.025,xgboost,100,5,0.45,0.5482313632965088,True,0.7371767881241565,0.5,2.053894183371673e-05,4.1076196344218524e-05,0.540333452813649,0.287008028923712,2,2,1852497,500144,26.998370307752182
10,12,0.025,random_forest,200,15,0.5,0.7180747233424882,True,0.7371821862348178,1.0,2.053894183371673e-05,4.107703998849843e-05,0.5392507999033642,0.2856388666598194,2,0,1852497,500144,26.998370307752182
10,12,0.025,random_forest,200,5,0.5,0.5412655728810682,True,0.7371794871794872,0.6666666666666666,2.053894183371673e-05,4.107661816202672e-05,0.5341690354252658,0.28271855119419625,2,1,1852497,500144,26.998370307752182
10,12,0.025,random_forest,200,5,0.45,0.5412655728810681,True,0.7371794871794872,0.6666666666666666,2.053894183371673e-05,4.107661816202672e-05,0.5341690354252658,0.28271855119419625,2,1,1852497,500144,26.998370307752182
10,12,0.025,random_forest,100,15,0.45,0.7262505026949667,True,0.7371821862348178,1.0,2.053894183371673e-05,4.107703998849843e-05,0.5382577683030059,0.28502277664112646,2,0,1852497,500144,26.998370307752182
30,9,0.02,xgboost,100,10,0.45,0.7425810694694519,True,0.7263573338588324,0.6666666666666666,2.0003800722137207e-05,4.0006401024163864e-05,0.5563097224958464,0.3093754907591347,2,1,1826832,512809,28.07094467362078
30,9,0.02,xgboost,100,10,0.5,0.7425810694694519,True,0.7263573338588324,0.6666666666666666,2.0003800722137207e-05,4.0006401024163864e-05,0.5563097224958464,0.3093754907591347,2,1,1826832,512809,28.07094467362078
15,9,0.02,random_forest,100,15,0.5,0.6365041029866254,True,0.7249947864898316,0.6666666666666666,1.969628331133915e-05,3.939140282633315e-05,0.543615986379472,0.3020909111585291,2,1,1846162,520900,28.215292049126784
10,9,0.02,random_forest,100,15,0.45,0.6306765500773396,True,0.724974358974359,0.5,1.9627663228554325e-05,3.9253785536942716e-05,0.5343816275231277,0.29511715936502814,2,2,1852497,522645,28.21300115465774
10,9,0.02,random_forest,100,15,0.5,0.6306765500773396,True,0.724974358974359,0.5,1.9627663228554325e-05,3.9253785536942716e-05,0.5343816275231277,0.29511715936502814,2,2,1852497,522645,28.21300115465774
20,6,0.015,xgboost,200,5,0.5,0.614704966545105,True,0.7116269462721533,0.6666666666666666,1.884889781070052e-05,3.7696729808689094e-05,0.5513805043003605,0.3216838846589847,2,1,1839733,544756,29.6106011035297
20,6,0.015,xgboost,200,5,0.45,0.614704966545105,True,0.7116269462721533,0.6666666666666666,1.884889781070052e-05,3.7696729808689094e-05,0.5513805043003605,0.3216838846589847,2,1,1839733,544756,29.6106011035297
15,6,0.015,xgboost,200,15,0.5,0.8869906663894653,True,0.711856740865524,0.5,1.879840589518009e-05,3.759539832324523e-05,0.5302589163681869,0.3074972009660993,2,2,1846162,546205,29.585973495283728
15,6,0.015,xgboost,200,15,0.45,0.8869906663894653,True,0.711856740865524,0.5,1.879840589518009e-05,3.759539832324523e-05,0.5302589163681869,0.3074972009660993,2,2,1846162,546205,29.585973495283728
15,6,0.015,xgboost,200,5,0.5,0.6229651570320129,True,0.7118621574994651,1.0,1.879840589518009e-05,3.7596105043517494e-05,0.5440451991600262,0.3168926088954967,2,0,1846162,546205,29.585973495283728
15,6,0.015,xgboost,100,15,0.5,0.8660435080528259,True,0.7118594491824946,0.6666666666666666,1.879840589518009e-05,3.759575168006015e-05,0.5319835617919284,0.3084636857794361,2,1,1846162,546205,29.585973495283728
15,6,0.015,xgboost,100,15,0.45,0.8660435080528259,True,0.7118594491824946,0.6666666666666666,1.879840589518009e-05,3.759575168006015e-05,0.5319835617919284,0.3084636857794361,2,1,1846162,546205,29.585973495283728
20,12,0.02,random_forest,200,10,0.45,0.6199043718323342,True,0.7046775758465214,0.6666666666666666,1.840535964072738e-05,3.6809703037720745e-05,0.5501579233848822,0.3263605910046736,2,1,1839733,557719,30.31521421858498
