window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
30,9,0.015,0.008,random_forest,200,8,0.35,0.0033360959501536665,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5595862144180043,0.3962405060082212,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
30,9,0.015,0.008,random_forest,200,12,0.35,0.00044281644082655474,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5691093513008768,0.4062102555830365,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
30,9,0.015,0.008,xgboost,200,8,0.35,0.00035185847082175314,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5791774089208032,0.4165207074424409,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
30,9,0.015,0.008,xgboost,200,12,0.35,0.0001146513968706131,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.579885545908699,0.42100841098860226,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
21,9,0.015,0.008,random_forest,200,8,0.35,0.005164287031170053,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5604185461683843,0.39589236218779295,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
21,9,0.015,0.008,random_forest,200,12,0.35,0.0011591841622590339,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5691590281820633,0.40507573985110534,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
21,9,0.015,0.008,xgboost,200,12,0.35,0.00015844528388697654,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5764456246347149,0.4147734377027446,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
21,9,0.015,0.008,xgboost,200,8,0.35,0.00025344520690850914,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.576044595674484,0.41215385582281316,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
30,9,0.01,0.005,random_forest,200,12,0.35,0.0006331290793313332,True,0.35488144960819695,0.3502215707374111,1.0,0.5187616289467821,0.5698928219675685,0.399134762848123,0.3502215707374111,82667,153375,1188735,420475,35.371634552696776
21,9,0.01,0.005,random_forest,200,12,0.35,0.0016142393359379953,True,0.3548623009737139,0.35002736726874656,1.0,0.5185485505777417,0.5696843719521193,0.39753039637064297,0.35002736726874656,83135,154375,1196448,422750,35.33375458022413
30,9,0.01,0.005,random_forest,200,8,0.35,0.0033880716762177744,True,0.3542631452762811,0.3500035988128152,1.0,0.5185224678224654,0.5628718841739384,0.3907525241997651,0.3500035988128152,82667,153522,1188735,420475,35.371634552696776
21,9,0.01,0.005,xgboost,200,12,0.35,0.0017865040572360158,True,0.35478707844038615,0.35000084200599507,1.0,0.5185194425300081,0.5765074089614959,0.4102715495721104,0.35000084200599507,83135,154393,1196448,422750,35.33375458022413
