window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,6,0.015,xgboost,200,8,0.52,0.1,0.8356307744979858,False,0.688183811874967,0.5204081632653061,0.0013258979058612488,0.0026450567260940033,0.5455428799900267,0.3456118110702311,0.5204081632653061,102,94,1233432,387039,31.379030218123088
21,6,0.015,xgboost,200,8,0.52,0.05,0.8356307744979858,False,0.688183811874967,0.5204081632653061,0.0013258979058612488,0.0026450567260940033,0.5455428799900267,0.3456118110702311,0.5204081632653061,102,94,1233432,387039,31.379030218123088
21,9,0.015,xgboost,200,12,0.52,0.1,0.8772395253181458,False,0.6556162262299999,0.5235849056603774,0.0013064202907079386,0.0026063373915493617,0.5310947558674612,0.36826504717227215,0.5235849056603774,111,101,1233432,429036,34.78391998910357
21,9,0.015,xgboost,200,12,0.52,0.05,0.8772395253181458,False,0.6556162262299999,0.5235849056603774,0.0013064202907079386,0.0026063373915493617,0.5310947558674612,0.36826504717227215,0.5235849056603774,111,101,1233432,429036,34.78391998910357
30,9,0.015,xgboost,200,8,0.52,0.05,0.8592178821563721,False,0.6544834506783712,0.535,0.0012630435809056141,0.002520137547694192,0.5454597259930747,0.3808983412675078,0.535,107,93,1225726,427797,34.90151958920673
30,9,0.015,xgboost,200,8,0.52,0.1,0.8592178821563721,False,0.6544834506783712,0.535,0.0012630435809056141,0.002520137547694192,0.5454597259930747,0.3808983412675078,0.535,107,93,1225726,427797,34.90151958920673
30,9,0.02,xgboost,100,12,0.52,0.1,0.8547026515007019,False,0.6970784756838782,0.5227272727272727,0.0012387569343458825,0.002471656547203267,0.5401673511371792,0.3338051218436689,0.5227272727272727,92,84,1225726,374055,30.517016037842065
30,9,0.02,xgboost,100,12,0.52,0.05,0.8547026515007019,False,0.6970784756838782,0.5227272727272727,0.0012387569343458825,0.002471656547203267,0.5401673511371792,0.3338051218436689,0.5227272727272727,92,84,1225726,374055,30.517016037842065
21,6,0.02,xgboost,200,8,0.52,0.05,0.8140063285827637,False,0.7348137518393754,0.5364238410596026,0.0012379831573155634,0.0024702653247941444,0.5494966919211763,0.29910700332615187,0.5364238410596026,81,70,1233432,327498,26.551767750471853
21,6,0.02,xgboost,200,8,0.52,0.1,0.8140063285827637,False,0.7348137518393754,0.5364238410596026,0.0012379831573155634,0.0024702653247941444,0.5494966919211763,0.29910700332615187,0.5364238410596026,81,70,1233432,327498,26.551767750471853
30,9,0.02,xgboost,100,8,0.52,0.1,0.8251771330833435,False,0.6970743964820963,0.5207100591715976,0.0011848979372004094,0.002364415546032215,0.5528226083531379,0.34426741101380215,0.5207100591715976,88,81,1225726,374055,30.517016037842065
30,9,0.02,xgboost,100,8,0.52,0.05,0.8251771330833435,False,0.6970743964820963,0.5207100591715976,0.0011848979372004094,0.002364415546032215,0.5528226083531379,0.34426741101380215,0.5207100591715976,88,81,1225726,374055,30.517016037842065
15,6,0.015,xgboost,100,8,0.52,0.05,0.8038070797920227,False,0.6880222841225627,0.52,0.0011774295806539262,0.0023495391288631843,0.5436421218583838,0.3442205854192806,0.52,91,84,1238546,388846,31.395361980903413
15,6,0.015,xgboost,100,8,0.52,0.1,0.8038070797920227,False,0.6880222841225627,0.52,0.0011774295806539262,0.0023495391288631843,0.5436421218583838,0.3442205854192806,0.52,91,84,1238546,388846,31.395361980903413
30,6,0.01,xgboost,200,12,0.52,0.1,0.8866128921508789,False,0.6323537810121316,0.5221674876847291,0.0011760007100381645,0.002346716257651734,0.5317045653788361,0.3916711387879784,0.5221674876847291,106,97,1225726,454916,37.11400427175405
30,6,0.01,xgboost,200,12,0.52,0.05,0.8866128921508789,False,0.6323537810121316,0.5221674876847291,0.0011760007100381645,0.002346716257651734,0.5317045653788361,0.3916711387879784,0.5221674876847291,106,97,1225726,454916,37.11400427175405
30,6,0.005,xgboost,200,12,0.52,0.1,0.9100270867347717,False,0.5699297561453175,0.5211864406779662,0.0011665402124430956,0.002327870093493319,0.5305465879156438,0.45319583109889766,0.5211864406779662,123,113,1225726,533363,43.51404800093985
30,6,0.005,xgboost,200,12,0.52,0.05,0.9100270867347717,False,0.5699297561453175,0.5211864406779662,0.0011665402124430956,0.002327870093493319,0.5305465879156438,0.45319583109889766,0.5211864406779662,123,113,1225726,533363,43.51404800093985
21,6,0.02,xgboost,100,8,0.52,0.1,0.8010938167572021,False,0.7348056443995833,0.5328467153284672,0.001115713215852298,0.0022267638715187748,0.5518071943386195,0.3007189948080489,0.5328467153284672,73,64,1233432,327498,26.551767750471853
21,6,0.02,xgboost,100,8,0.52,0.05,0.8010938167572021,False,0.7348056443995833,0.5328467153284672,0.001115713215852298,0.0022267638715187748,0.5518071943386195,0.3007189948080489,0.5328467153284672,73,64,1233432,327498,26.551767750471853
21,9,0.02,xgboost,200,12,0.52,0.1,0.8655471801757812,False,0.6980870495810481,0.5324675324675324,0.0011008484588121577,0.0021971544170842155,0.5337210235433009,0.3267007221276824,0.5324675324675324,82,72,1233432,375119,30.412621044370503
21,9,0.02,xgboost,200,12,0.52,0.05,0.8655471801757812,False,0.6980870495810481,0.5324675324675324,0.0011008484588121577,0.0021971544170842155,0.5337210235433009,0.3267007221276824,0.5324675324675324,82,72,1233432,375119,30.412621044370503
30,6,0.015,xgboost,100,8,0.48,0.05,0.830561637878418,False,0.6871700945558973,0.4823529411764706,0.001069337402031741,0.0021339440230049573,0.5509137719248575,0.3513958138446134,0.4823529411764706,82,88,1225726,385821,31.476936933702966
30,6,0.015,xgboost,100,8,0.48,0.1,0.830561637878418,False,0.6871700945558973,0.4823529411764706,0.001069337402031741,0.0021339440230049573,0.5509137719248575,0.3513958138446134,0.4823529411764706,82,88,1225726,385821,31.476936933702966
21,9,0.02,xgboost,100,12,0.48,0.05,0.851279616355896,False,0.6980384049422953,0.4936708860759494,0.0010471485339920523,0.0020898641588296763,0.537644808114332,0.32955851507150885,0.4936708860759494,78,80,1233432,375119,30.412621044370503
21,9,0.02,xgboost,100,12,0.48,0.1,0.851279616355896,False,0.6980384049422953,0.4936708860759494,0.0010471485339920523,0.0020898641588296763,0.537644808114332,0.32955851507150885,0.4936708860759494,78,80,1233432,375119,30.412621044370503
15,6,0.01,random_forest,100,8,0.52,0.1,0.5706390804331055,False,0.6332122239715797,0.5224719101123596,0.0010234963957519397,0.0020429906747361135,0.5378417375935252,0.39592129938172094,0.5224719101123596,93,85,1238546,458524,37.021152222041
15,6,0.01,random_forest,100,8,0.52,0.05,0.5706390804331055,False,0.6332122239715797,0.5224719101123596,0.0010234963957519397,0.0020429906747361135,0.5378417375935252,0.39592129938172094,0.5224719101123596,93,85,1238546,458524,37.021152222041
15,9,0.02,random_forest,200,8,0.48,0.05,0.5847888051717913,False,0.698183359573695,0.48299319727891155,0.0009497311324540517,0.0018957345971563982,0.5457993454361776,0.3338053244695625,0.48299319727891155,71,76,1238546,376469,30.3960450399097
15,9,0.02,random_forest,200,8,0.48,0.1,0.5847888051717914,False,0.698183359573695,0.48299319727891155,0.0009497311324540517,0.0018957345971563982,0.5457993454361776,0.3338053244695625,0.48299319727891155,71,76,1238546,376469,30.3960450399097
15,9,0.02,xgboost,100,12,0.48,0.05,0.8283607363700867,False,0.6981954705098704,0.49295774647887325,0.0009363546376307552,0.001869158878504673,0.5348661230942363,0.32670636815521586,0.49295774647887325,70,72,1238546,376469,30.3960450399097
15,9,0.02,xgboost,100,12,0.48,0.1,0.8283607363700867,False,0.6981954705098704,0.49295774647887325,0.0009363546376307552,0.001869158878504673,0.5348661230942363,0.32670636815521586,0.49295774647887325,70,72,1238546,376469,30.3960450399097
15,9,0.01,xgboost,100,12,0.52,0.1,0.8728879690170288,False,0.6080255137055428,0.5266272189349113,0.0009165336491426806,0.0018298825996669202,0.5278479182587903,0.413011834175002,0.5266272189349113,89,80,1238546,491280,39.66586626576647
15,9,0.01,xgboost,100,12,0.52,0.05,0.8728879690170288,False,0.6080255137055428,0.5266272189349113,0.0009165336491426806,0.0018298825996669202,0.5278479182587903,0.413011834175002,0.5266272189349113,89,80,1238546,491280,39.66586626576647
30,6,0.015,xgboost,100,8,0.52,0.1,0.8335644006729126,False,0.6872272033808424,0.5307692307692308,0.0008998083017096358,0.0017965708929478083,0.5509137719248575,0.3513958138446134,0.5307692307692308,69,61,1225726,385821,31.476936933702966
30,6,0.015,xgboost,100,8,0.52,0.05,0.8335644006729126,False,0.6872272033808424,0.5307692307692308,0.0008998083017096358,0.0017965708929478083,0.5509137719248575,0.3513958138446134,0.5307692307692308,69,61,1225726,385821,31.476936933702966
15,6,0.015,random_forest,100,12,0.48,0.05,0.5962124702947089,False,0.6879738403778612,0.48201438848920863,0.000866898702239704,0.0017306847828894687,0.5448039747185325,0.34436308963265455,0.48201438848920863,67,72,1238546,388846,31.395361980903413
15,6,0.015,random_forest,100,12,0.48,0.1,0.5962124702947089,False,0.6879738403778612,0.48201438848920863,0.000866898702239704,0.0017306847828894687,0.5448039747185325,0.34436308963265455,0.48201438848920863,67,72,1238546,388846,31.395361980903413
15,6,0.02,random_forest,100,8,0.48,0.1,0.5835607379134224,False,0.7346292035040975,0.4827586206896552,0.0008519572195767599,0.0017009127219159567,0.5484115981117399,0.2973562674140406,0.4827586206896552,56,60,1238546,328988,26.562436922003705
15,6,0.02,random_forest,100,8,0.48,0.05,0.5835607379134227,False,0.7346292035040975,0.4827586206896552,0.0008519572195767599,0.0017009127219159567,0.5484115981117399,0.2973562674140406,0.4827586206896552,56,60,1238546,328988,26.562436922003705
21,6,0.01,xgboost,200,12,0.48,0.1,0.8841251730918884,False,0.6333815726000965,0.48125,0.0008514496760068116,0.0016998918250656777,0.5284840434153211,0.38867363858964415,0.48125,77,83,1233432,456393,37.00187768762283
21,6,0.01,xgboost,200,12,0.48,0.05,0.8841251730918884,False,0.6333815726000965,0.48125,0.0008514496760068116,0.0016998918250656777,0.5284840434153211,0.38867363858964415,0.48125,77,83,1233432,456393,37.00187768762283
15,6,0.015,random_forest,100,12,0.52,0.05,0.597467795186648,False,0.6880182471438375,0.5263157894736842,0.0007763271960355558,0.0015503675663105128,0.5448039747185325,0.34436308963265455,0.5263157894736842,60,54,1238546,388846,31.395361980903413
15,6,0.015,random_forest,100,12,0.52,0.1,0.597467795186648,False,0.6880182471438375,0.5263157894736842,0.0007763271960355558,0.0015503675663105128,0.5448039747185325,0.34436308963265455,0.5263157894736842,60,54,1238546,388846,31.395361980903413
30,6,0.015,xgboost,200,8,0.52,0.1,0.8522076606750488,False,0.687214965775497,0.5238095238095238,0.0007172385013627531,0.0014325154972131063,0.5481939134829733,0.3490118362385579,0.5238095238095238,55,50,1225726,385821,31.476936933702966
30,6,0.015,xgboost,200,8,0.52,0.05,0.8522076606750488,False,0.687214965775497,0.5238095238095238,0.0007172385013627531,0.0014325154972131063,0.5481939134829733,0.3490118362385579,0.5238095238095238,55,50,1225726,385821,31.476936933702966
15,6,0.01,random_forest,200,8,0.52,0.05,0.5703655634591216,False,0.6332001130354044,0.52,0.0007153469432674847,0.0014287284316957906,0.5380580917458571,0.3961799361362281,0.52,65,60,1238546,458524,37.021152222041
15,6,0.01,random_forest,200,8,0.52,0.1,0.5703655634591216,False,0.6332001130354044,0.52,0.0007153469432674847,0.0014287284316957906,0.5380580917458571,0.3961799361362281,0.52,65,60,1238546,458524,37.021152222041
15,6,0.015,random_forest,100,8,0.48,0.1,0.5771082754779094,False,0.6879778773565863,0.48214285714285715,0.0006986944764320002,0.0013953668652049768,0.5440623616864824,0.34361624121171463,0.48214285714285715,54,58,1238546,388846,31.395361980903413
15,6,0.015,random_forest,100,8,0.48,0.05,0.5771082754779094,False,0.6879778773565863,0.48214285714285715,0.0006986944764320002,0.0013953668652049768,0.5440623616864824,0.34361624121171463,0.48214285714285715,54,58,1238546,388846,31.395361980903413
15,6,0.01,xgboost,100,12,0.48,0.1,0.8595713376998901,False,0.6331637802268782,0.484375,0.0006823309305012931,0.0013627421889595903,0.5298625220939766,0.3901182388855901,0.484375,62,66,1238546,458524,37.021152222041
15,6,0.01,xgboost,100,12,0.48,0.05,0.8595713376998901,False,0.6331637802268782,0.484375,0.0006823309305012931,0.0013627421889595903,0.5298625220939766,0.3901182388855901,0.484375,62,66,1238546,458524,37.021152222041
15,9,0.02,xgboost,100,12,0.52,0.1,0.8342705368995667,False,0.6982196923822211,0.5204081632653061,0.0006822012359881216,0.0013626162231484451,0.5348661230942363,0.32670636815521586,0.5204081632653061,51,47,1238546,376469,30.3960450399097
15,9,0.02,xgboost,100,12,0.52,0.05,0.8342705368995667,False,0.6982196923822211,0.5204081632653061,0.0006822012359881216,0.0013626162231484451,0.5348661230942363,0.32670636815521586,0.5204081632653061,51,47,1238546,376469,30.3960450399097
15,9,0.02,random_forest,200,12,0.48,0.05,0.6063595643963814,False,0.6981954705098704,0.48936170212765956,0.0006153187618716391,0.0012290920750280554,0.5470237716047515,0.3349020919336613,0.48936170212765956,46,48,1238546,376469,30.3960450399097
15,9,0.02,random_forest,200,12,0.48,0.1,0.6063595643963814,False,0.6981954705098704,0.48936170212765956,0.0006153187618716391,0.0012290920750280554,0.5470237716047515,0.3349020919336613,0.48936170212765956,46,48,1238546,376469,30.3960450399097
21,6,0.02,random_forest,200,12,0.52,0.05,0.6428724102043075,False,0.734789429519999,0.5342465753424658,0.0005960659646334195,0.001190803334249336,0.5538621360313739,0.3025900397002103,0.5342465753424658,39,34,1233432,327498,26.551767750471853
21,6,0.02,random_forest,200,12,0.52,0.1,0.6428724102043077,False,0.734789429519999,0.5342465753424658,0.0005960659646334195,0.001190803334249336,0.5538621360313739,0.3025900397002103,0.5342465753424658,39,34,1233432,327498,26.551767750471853
15,9,0.02,random_forest,100,8,0.48,0.05,0.5868385829942083,False,0.6981995074885955,0.4943820224719101,0.0005885657722250462,0.0011757318262589015,0.5457722292473792,0.3334853860404217,0.4943820224719101,44,45,1238546,376469,30.3960450399097
15,9,0.02,random_forest,100,8,0.48,0.1,0.5868385829942083,False,0.6981995074885955,0.4943820224719101,0.0005885657722250462,0.0011757318262589015,0.5457722292473792,0.3334853860404217,0.4943820224719101,44,45,1238546,376469,30.3960450399097
15,6,0.02,xgboost,100,12,0.48,0.1,0.8142034411430359,False,0.7346332404828226,0.4805194805194805,0.0005629003057917877,0.00112448334548991,0.5372217478695547,0.290782054458348,0.4805194805194805,37,40,1238546,328988,26.562436922003705
15,6,0.02,xgboost,100,12,0.48,0.05,0.8142034411430359,False,0.7346332404828226,0.4805194805194805,0.0005629003057917877,0.00112448334548991,0.5372217478695547,0.290782054458348,0.4805194805194805,37,40,1238546,328988,26.562436922003705
15,6,0.015,random_forest,200,12,0.52,0.05,0.5980730755150869,False,0.6880182471438375,0.5375,0.0005563678238254817,0.0011115850427184718,0.5452496744371575,0.34492388317564693,0.5375,43,37,1238546,388846,31.395361980903413
15,6,0.015,random_forest,200,12,0.52,0.1,0.5980730755150868,False,0.6880182471438375,0.5375,0.0005563678238254817,0.0011115850427184718,0.5452496744371575,0.34492388317564693,0.5375,43,37,1238546,388846,31.395361980903413
15,6,0.01,random_forest,100,12,0.52,0.05,0.5931579250907807,False,0.6332041500141294,0.5319148936170213,0.0005502668794365267,0.0010993964313591837,0.5392817304272326,0.39716281302777695,0.5319148936170213,50,44,1238546,458524,37.021152222041
15,6,0.01,random_forest,100,12,0.52,0.1,0.5931579250907807,False,0.6332041500141294,0.5319148936170213,0.0005502668794365267,0.0010993964313591837,0.5392817304272326,0.39716281302777695,0.5319148936170213,50,44,1238546,458524,37.021152222041
15,9,0.02,random_forest,200,8,0.52,0.05,0.5875368979174828,False,0.6982196923822211,0.5256410256410257,0.0005484362877551566,0.0010957293281308462,0.5457993454361776,0.3338053244695625,0.5256410256410257,41,37,1238546,376469,30.3960450399097
15,9,0.02,random_forest,200,8,0.52,0.1,0.5875368979174828,False,0.6982196923822211,0.5256410256410257,0.0005484362877551566,0.0010957293281308462,0.5457993454361776,0.3338053244695625,0.5256410256410257,41,37,1238546,376469,30.3960450399097
15,9,0.01,xgboost,200,8,0.52,0.05,0.866017758846283,False,0.6080053288119172,0.52,0.0005355028062406673,0.0010699038115323286,0.5314354743661202,0.41613474043600995,0.52,52,48,1238546,491280,39.66586626576647
15,9,0.01,xgboost,200,8,0.52,0.1,0.866017758846283,False,0.6080053288119172,0.52,0.0005355028062406673,0.0010699038115323286,0.5314354743661202,0.41613474043600995,0.52,52,48,1238546,491280,39.66586626576647
15,9,0.02,random_forest,100,8,0.52,0.05,0.5878699875982261,False,0.6982318033183965,0.5492957746478874,0.0005216832981085637,0.0010423766186906146,0.5457722292473792,0.3334853860404217,0.5492957746478874,39,32,1238546,376469,30.3960450399097
15,9,0.02,random_forest,100,8,0.52,0.1,0.5878699875982261,False,0.6982318033183965,0.5492957746478874,0.0005216832981085637,0.0010423766186906146,0.5457722292473792,0.3334853860404217,0.5492957746478874,39,32,1238546,376469,30.3960450399097
15,9,0.02,random_forest,100,12,0.48,0.05,0.6107860813755885,False,0.6981914335311453,0.4810126582278481,0.0005083068032852671,0.001015540441225597,0.5464944000240882,0.3342804361765244,0.4810126582278481,38,41,1238546,376469,30.3960450399097
15,9,0.02,random_forest,100,12,0.48,0.1,0.6107860813755885,False,0.6981914335311453,0.4810126582278481,0.0005083068032852671,0.001015540441225597,0.5464944000240882,0.3342804361765244,0.4810126582278481,38,41,1238546,376469,30.3960450399097
30,9,0.02,xgboost,200,12,0.52,0.05,0.8868454098701477,False,0.6970580796749692,0.5211267605633803,0.0004981957235956267,0.0009954398095212472,0.5364158809652381,0.33076518562020846,0.5211267605633803,37,34,1225726,374055,30.517016037842065
30,9,0.02,xgboost,200,12,0.52,0.1,0.8868454098701477,False,0.6970580796749692,0.5211267605633803,0.0004981957235956267,0.0009954398095212472,0.5364158809652381,0.33076518562020846,0.5211267605633803,37,34,1225726,374055,30.517016037842065
15,9,0.02,random_forest,200,12,0.52,0.05,0.6093551947475965,False,0.6982156554034961,0.5211267605633803,0.0004949303084619706,0.0009889214074757112,0.5470237716047515,0.3349020919336613,0.5211267605633803,37,34,1238546,376469,30.3960450399097
15,9,0.02,random_forest,200,12,0.52,0.1,0.6093551947475964,False,0.6982156554034961,0.5211267605633803,0.0004949303084619706,0.0009889214074757112,0.5470237716047515,0.3349020919336613,0.5211267605633803,37,34,1238546,376469,30.3960450399097
15,6,0.02,random_forest,100,12,0.48,0.1,0.6083615012156995,False,0.7346413144402729,0.49206349206349204,0.00047161917512284916,0.0009423351673404869,0.5498635111911783,0.2989135494355702,0.49206349206349204,31,32,1238546,328988,26.562436922003705
15,6,0.02,random_forest,100,12,0.48,0.05,0.6083615012156995,False,0.7346413144402729,0.49206349206349204,0.00047161917512284916,0.0009423351673404869,0.5498635111911783,0.2989135494355702,0.49206349206349204,31,32,1238546,328988,26.562436922003705
21,9,0.02,xgboost,100,12,0.52,0.05,0.8648726344108582,False,0.6980667809815677,0.5384615384615384,0.00046987434217592096,0.0009389293522728797,0.537644808114332,0.32955851507150885,0.5384615384615384,35,30,1233432,375119,30.412621044370503
21,9,0.02,xgboost,100,12,0.52,0.1,0.8648726344108582,False,0.6980667809815677,0.5384615384615384,0.00046987434217592096,0.0009389293522728797,0.537644808114332,0.32955851507150885,0.5384615384615384,35,30,1233432,375119,30.412621044370503
15,6,0.015,random_forest,200,8,0.48,0.05,0.5784613438226274,False,0.6879859513140366,0.4864864864864865,0.00046579631762133346,0.0009307015162678869,0.5440217125792901,0.34370009789109207,0.4864864864864865,36,38,1238546,388846,31.395361980903413
15,6,0.015,random_forest,200,8,0.48,0.1,0.5784613438226274,False,0.6879859513140366,0.4864864864864865,0.00046579631762133346,0.0009307015162678869,0.5440217125792901,0.34370009789109207,0.4864864864864865,36,38,1238546,388846,31.395361980903413
15,9,0.02,random_forest,100,12,0.52,0.1,0.6125494041706473,False,0.6982196923822211,0.53125,0.0004548008239920811,0.0009088236080297239,0.5464944000240882,0.3342804361765244,0.53125,34,30,1238546,376469,30.3960450399097
15,9,0.02,random_forest,100,12,0.52,0.05,0.6125494041706473,False,0.6982196923822211,0.53125,0.0004548008239920811,0.0009088236080297239,0.5464944000240882,0.3342804361765244,0.53125,34,30,1238546,376469,30.3960450399097
15,9,0.01,xgboost,200,12,0.48,0.05,0.8948182463645935,False,0.6079770699608413,0.4835164835164835,0.0004531177591267185,0.0009053870529651426,0.5245090928340055,0.4100650458393952,0.4835164835164835,44,47,1238546,491280,39.66586626576647
15,9,0.01,xgboost,200,12,0.48,0.1,0.8948182463645935,False,0.6079770699608413,0.4835164835164835,0.0004531177591267185,0.0009053870529651426,0.5245090928340055,0.4100650458393952,0.4835164835164835,44,47,1238546,491280,39.66586626576647
21,6,0.02,random_forest,100,12,0.52,0.1,0.6471269259793647,False,0.7347813220802069,0.5272727272727272,0.0004432285378043375,0.0008857125404679006,0.5528796372044866,0.3018451464916806,0.5272727272727272,29,26,1233432,327498,26.551767750471853
21,6,0.02,random_forest,100,12,0.52,0.05,0.6471269259793647,False,0.7347813220802069,0.5272727272727272,0.0004432285378043375,0.0008857125404679006,0.5528796372044866,0.3018451464916806,0.5272727272727272,29,26,1233432,327498,26.551767750471853
15,6,0.02,random_forest,200,12,0.48,0.05,0.6056227703015243,False,0.7346372774615478,0.48333333333333334,0.00044119213156653634,0.0008815795473545014,0.5503760893078242,0.29934450991117006,0.48333333333333334,29,31,1238546,328988,26.562436922003705
15,6,0.02,random_forest,200,12,0.48,0.1,0.6056227703015243,False,0.7346372774615478,0.48333333333333334,0.00044119213156653634,0.0008815795473545014,0.5503760893078242,0.29934450991117006,0.48333333333333334,29,31,1238546,328988,26.562436922003705
15,6,0.02,random_forest,100,12,0.52,0.05,0.6102489219012105,False,0.7346614993338985,0.5384615384615384,0.0004259786097883799,0.0008512837663226062,0.5498635111911783,0.2989135494355702,0.5384615384615384,28,24,1238546,328988,26.562436922003705
15,6,0.02,random_forest,100,12,0.52,0.1,0.6102489219012106,False,0.7346614993338985,0.5384615384615384,0.0004259786097883799,0.0008512837663226062,0.5498635111911783,0.2989135494355702,0.5384615384615384,28,24,1238546,328988,26.562436922003705
15,6,0.015,random_forest,100,8,0.52,0.1,0.5794454951759888,False,0.6880142101651124,0.5423728813559322,0.0004140411712189631,0.0008274506761823495,0.5440623616864824,0.34361624121171463,0.5423728813559322,32,27,1238546,388846,31.395361980903413
15,6,0.015,random_forest,100,8,0.52,0.05,0.5794454951759885,False,0.6880142101651124,0.5423728813559322,0.0004140411712189631,0.0008274506761823495,0.5440623616864824,0.34361624121171463,0.5423728813559322,32,27,1238546,388846,31.395361980903413
15,6,0.01,xgboost,100,12,0.52,0.05,0.8675328493118286,False,0.6331920390779541,0.5211267605633803,0.00040719749078302976,0.0008137591272983197,0.5298625220939766,0.3901182388855901,0.5211267605633803,37,34,1238546,458524,37.021152222041
15,6,0.01,xgboost,100,12,0.52,0.1,0.8675328493118286,False,0.6331920390779541,0.5211267605633803,0.00040719749078302976,0.0008137591272983197,0.5298625220939766,0.3901182388855901,0.5211267605633803,37,34,1238546,458524,37.021152222041
15,6,0.02,random_forest,200,12,0.52,0.05,0.6070750907739655,False,0.7346574623551734,0.5319148936170213,0.00038033804445391063,0.0007601325671197056,0.5503760893078242,0.29934450991117006,0.5319148936170213,25,22,1238546,328988,26.562436922003705
15,6,0.02,random_forest,200,12,0.52,0.1,0.6070750907739654,False,0.7346574623551734,0.5319148936170213,0.00038033804445391063,0.0007601325671197056,0.5503760893078242,0.29934450991117006,0.5319148936170213,25,22,1238546,328988,26.562436922003705
15,6,0.02,xgboost,100,12,0.52,0.1,0.8238086104393005,False,0.7346614993338985,0.5454545454545454,0.0003651245226757542,0.0007297605473204105,0.5372217478695547,0.290782054458348,0.5454545454545454,24,20,1238546,328988,26.562436922003705
15,6,0.02,xgboost,100,12,0.52,0.05,0.8238086104393005,False,0.7346614993338985,0.5454545454545454,0.0003651245226757542,0.0007297605473204105,0.5372217478695547,0.290782054458348,0.5454545454545454,24,20,1238546,328988,26.562436922003705
15,6,0.02,xgboost,200,12,0.48,0.05,0.845190167427063,False,0.7346493883977231,0.5121951219512195,0.00031948395734128493,0.0006385696040868455,0.5335528914608241,0.2874849958925969,0.5121951219512195,21,20,1238546,328988,26.562436922003705
15,6,0.02,xgboost,200,12,0.48,0.1,0.845190167427063,False,0.7346493883977231,0.5121951219512195,0.00031948395734128493,0.0006385696040868455,0.5335528914608241,0.2874849958925969,0.5121951219512195,21,20,1238546,328988,26.562436922003705
15,9,0.015,xgboost,200,12,0.48,0.1,0.8832409977912903,False,0.6557143433854103,0.48214285714285715,0.00031660041509832203,0.0006327853100062107,0.528324257490213,0.36591209443113454,0.48214285714285715,27,29,1238546,430623,34.768430078495264
15,9,0.015,xgboost,200,12,0.48,0.05,0.8832409977912903,False,0.6557143433854103,0.48214285714285715,0.00031660041509832203,0.0006327853100062107,0.528324257490213,0.36591209443113454,0.48214285714285715,27,29,1238546,430623,34.768430078495264
15,6,0.015,random_forest,200,8,0.52,0.1,0.5800588041887106,False,0.6880020992289371,0.5217391304347826,0.0003105308784142223,0.0006206923305703903,0.5440217125792901,0.34370009789109207,0.5217391304347826,24,22,1238546,388846,31.395361980903413
15,6,0.015,random_forest,200,8,0.52,0.05,0.5800588041887106,False,0.6880020992289371,0.5217391304347826,0.0003105308784142223,0.0006206923305703903,0.5440217125792901,0.34370009789109207,0.5217391304347826,24,22,1238546,388846,31.395361980903413
15,9,0.015,xgboost,200,12,0.52,0.05,0.8841823935508728,False,0.6557224173428606,0.5,0.00030487447379838416,0.0006093773803803921,0.528324257490213,0.36591209443113454,0.5,26,26,1238546,430623,34.768430078495264
15,9,0.015,xgboost,200,12,0.52,0.1,0.8841823935508728,False,0.6557224173428606,0.5,0.00030487447379838416,0.0006093773803803921,0.528324257490213,0.36591209443113454,0.5,26,26,1238546,430623,34.768430078495264
15,6,0.02,xgboost,100,8,0.48,0.05,0.7891970276832581,False,0.7346292035040975,0.4523809523809524,0.0002890569137849721,0.0005777446672646831,0.5485553975311244,0.297983792663983,0.4523809523809524,19,23,1238546,328988,26.562436922003705
15,6,0.02,xgboost,100,8,0.52,0.05,0.7891970276832581,False,0.7346292035040975,0.4523809523809524,0.0002890569137849721,0.0005777446672646831,0.5485553975311244,0.297983792663983,0.4523809523809524,19,23,1238546,328988,26.562436922003705
15,6,0.02,xgboost,100,8,0.52,0.1,0.7891970276832581,False,0.7346292035040975,0.4523809523809524,0.0002890569137849721,0.0005777446672646831,0.5485553975311244,0.297983792663983,0.4523809523809524,19,23,1238546,328988,26.562436922003705
15,6,0.02,xgboost,100,8,0.48,0.1,0.7891970276832581,False,0.7346292035040975,0.4523809523809524,0.0002890569137849721,0.0005777446672646831,0.5485553975311244,0.297983792663983,0.4523809523809524,19,23,1238546,328988,26.562436922003705
30,6,0.02,xgboost,200,8,0.48,0.1,0.8430987000465393,False,0.7339666973966534,0.4857142857142857,0.00026067222767419036,0.0005210648112672603,0.5532470168808015,0.3033462985253961,0.4857142857142857,17,18,1225726,326504,26.637600899385344
30,6,0.02,xgboost,200,8,0.48,0.05,0.8430987000465393,False,0.7339666973966534,0.4857142857142857,0.00026067222767419036,0.0005210648112672603,0.5532470168808015,0.3033462985253961,0.4857142857142857,17,18,1225726,326504,26.637600899385344
21,6,0.02,random_forest,100,8,0.48,0.1,0.6353259721763654,False,0.7347651072006226,0.4827586206896552,0.00021397239756071467,0.0004277552018087934,0.5506999262300089,0.29954558629336664,0.4827586206896552,14,15,1233432,327498,26.551767750471853
