timestamp,symbol,probability,threshold,is_buy,action_taken,price,in_position
2026-05-13T16:14:51.835181,MEI,BUY,0.3927,0.0054,True,NO_ACTION,12.23
2026-05-13T16:14:51.835328,CLOV,BUY,0.3912,0.0054,True,NO_ACTION,3.52
2026-05-13T16:14:51.835503,EOSE,BUY,0.3876,0.0054,True,NO_ACTION,8.865
2026-05-13T16:14:51.835643,STM,BUY,0.3872,0.0054,True,NO_ACTION,62.0
2026-05-13T16:14:51.835787,NOK,BUY,0.3813,0.0054,True,NO_ACTION,14.31
2026-05-13T16:14:51.835926,NBIS,BUY,0.3792,0.0054,True,NO_ACTION,208.79
2026-05-13T16:14:51.836074,HYLN,BUY,0.3772,0.0054,True,NO_ACTION,3.275
2026-05-13T16:14:51.836218,AOSL,BUY,0.3771,0.0054,True,NO_ACTION,41.775
2026-05-13T16:14:51.836367,BRUN,BUY,0.372,0.0054,True,NO_ACTION,20.195
2026-05-13T16:14:51.836537,LWLG,BUY,0.3623,0.0054,True,NO_ACTION,17.57
